# Var1 Var2 Var3
1.67003963278966 2.10047223070971 2.19513936399176
3.23923722259172 2.27837890198618 2.1620117734866
5.87221021320813 1.22223059101323 0.488234583952506
6.16753072035498 0.335852424597956 0.0322450888473682
1.69674592355196 1.74796631111642 1.00238381016737
1.11582606427065 2.94452464093219 1.57293671628361
0.370183532591524 1.7676667023824 0.978907288697965
0.66478511041485 2.00100828312921 2.28933782968718
3.38658348530616 1.29249247725787 1.02520581520863
0.354115137908205 1.23184748932705 1.15501780130542
4.71525204505815 1.90006972864167 3.9818218120858
1.96725330653865 0.549600280602792 4.13645800573486
6.15449537194898 2.15652902916175 0.920991623933038
4.31406096697788 1.47648390809931 4.08673147430742
4.95477829070236 0.410020003851318 4.15591027451996
6.16430338007591 1.99764443245686 0.750690934381305
6.19980873648778 1.83824382622463 0.605156735701614
5.14074970745865 0.841705737126132 4.08759752669048
5.20363073453422 0.630420570647087 4.03937409569505
4.64210896360426 2.0539748367623 4.09597996363474
0.249119998279228 2.25054775060609 2.11537578485669
0.330796470968454 1.81803168974003 1.91408976470078
5.97627961032805 2.01887883870744 0.838498859219538
6.11337331008746 0.573364643209868 0.106979211844993
6.0867678367091 1.43854404838966 0.368877651400555
6.1598348944725 2.65291042608088 4.07411953725371
0.598808053266271 2.12138154470115 2.18560506713208
4.98482828574648 0.587872162695432 4.34033320067751
4.43545251137965 2.17337305606879 2.11391095601975
5.25945290846085 0.102310278560099 3.73842704868356
4.44688988085665 2.10150740732717 3.93795514253291
0.131554849476607 0.847414319801637 0.0160737772109867
2.18321179573244 2.13342805004063 2.23914890786201
0.132330747154184 2.16993839953769 0.740585320585171
5.31468137234996 0.153075216982281 3.72832497005167
5.7284357365982 1.02678734765368 0.514809303383295
4.78830346325557 1.60762892147806 3.24348912744061
3.15510891453279 2.0166780102993 0.796647204286955
3.09938572225918 2.0818721949673 0.856466627878289
0.16570297951127 2.62211895076476 0.852607891896421
1.37720727595376 1.0184216024113 0.548729299189697
0.229883365861935 1.15996007036385 1.15816046829641
0.597278763000595 2.51790603381274 0.870912982614031
6.06779967513622 2.06159335461171 0.653573500050413
2.40815656051425 1.83779132550277 6.00943801244364
2.17891370090003 0.709190889769875 3.86988344582277
1.70815629791704 0.667034460348583 4.60326884652813
4.57098595714579 1.98420157120992 4.00311871471584
5.87329940587319 1.96512491505301 0.67996103783698
1.31978098043759 1.43782010481419 1.85693547869892
5.33043639515673 1.07068964602597 3.84157109254358
4.82766827812619 2.46327028795429 2.66933842876518
0.293548192514763 2.02716278774747 2.03740653289008
5.41302086761571 1.4249744148895 3.31935371774601
3.36930596029232 1.02495843501296 5.667199694375
3.47164461135997 0.892326937787643 5.23554085112329
2.98753753338327 0.697925037606486 0.0269984010975737
3.91339200328533 0.462612438506002 5.41793161412856
2.86959935982755 1.97503372136416 0.634242603161873
3.50742524894397 1.0881231291851 5.52523703918538
3.44230210553836 1.26048476450005 5.8625357646385
